system:index,elevation,nwsli,.geo
00000000000000000590_0,1958.8275,WTFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591_0,1330.7432,WUPO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592_0,137.51894,WWCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593_0,952.73065,YEFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594_0,1412.8855,YLPO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595_0,551.97253,YNFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596_0,201.75835,DBYV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597_0,125.59387,EBKV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598_0,356.54062,EMRV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599_0,103.02882,ESXV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a_0,401.0668,GALV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b_0,359.61575,ISPV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c_0,392.01733,LEDV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d_0,159.32394,LNGV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e_0,1195.5066,MMNV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f_0,170.14601,MOOV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0_0,584.06476,MSWV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1_0,127.47402,NHDV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2_0,387.93506,NLHV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3_0,173.14394,NOSV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4_0,176.69856,NTYV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5_0,155.8305,PASV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6_0,414.9639,RDFV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7_0,542.59515,SBRV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8_0,451.76828,SUTV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9_0,138.83322,TOWV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa_0,130.61281,UNVV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab_0,710.4493,WFRV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac_0,191.44467,WRSV1,"{""type"":""MultiPoint"",""coordinates"":[]}"
