station,utc_valid,MMIRGZ,MTIRGZ,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
GALN2,2021-04-22 17:50:00,5.0,75.0,0.25,0.0,791.0,,,58.0,124.0,11.0,105.0,2.0,100.0
GALN2,2021-04-22 19:50:00,5.0,81.0,0.25,,980.0,,,67.0,323.0,20.0,305.0,5.0,100.0
GALN2,2021-04-22 20:50:00,5.0,78.0,0.25,0.0,859.0,,,64.0,248.0,23.0,233.0,10.0,100.0
GALN2,2021-04-22 21:50:00,4.0,83.0,0.25,0.0,871.0,,,71.0,284.0,24.0,263.0,10.0,100.0
GALN2,2021-04-22 22:50:00,5.0,80.0,0.25,0.0,871.0,,,71.0,275.0,26.0,312.0,10.0,100.0
GALN2,2021-04-22 23:50:00,4.0,74.0,0.25,0.0,677.0,,,68.0,247.0,25.0,267.0,13.0,100.0
GALN2,2021-04-23 00:50:00,4.0,67.0,0.25,0.0,444.0,,,63.0,275.0,24.0,246.0,12.0,100.0
GALN2,2021-04-23 01:50:00,4.0,58.0,0.25,0.0,65.0,,,58.0,279.0,24.0,269.0,10.0,100.0
GALN2,2021-04-23 02:50:00,4.0,49.0,0.25,0.0,17.0,,,52.0,275.0,22.0,293.0,10.0,100.0
GALN2,2021-04-23 03:50:00,4.0,49.0,0.25,0.0,0.0,,,51.0,278.0,24.0,262.0,13.0,100.0
GALN2,2021-04-23 04:50:00,4.0,47.0,0.25,0.0,0.0,,,50.0,268.0,30.0,267.0,13.0,100.0
GALN2,2021-04-23 05:50:00,4.0,47.0,0.25,0.0,0.0,,,51.0,277.0,20.0,260.0,11.0,100.0
GALN2,2021-04-23 07:50:00,4.0,40.0,0.25,,0.0,,,46.0,184.0,19.0,270.0,4.0,100.0
GALN2,2021-04-23 08:50:00,4.0,35.0,0.25,0.0,0.0,,,39.0,325.0,9.0,77.0,4.0,100.0
GALN2,2021-04-23 09:50:00,4.0,33.0,0.25,0.0,0.0,,,37.0,288.0,8.0,316.0,2.0,100.0
GALN2,2021-04-23 10:50:00,4.0,30.0,0.25,0.0,0.0,,,35.0,268.0,7.0,321.0,3.0,100.0
GALN2,2021-04-23 11:50:00,4.0,30.0,0.25,0.0,0.0,,,34.0,307.0,5.0,318.0,3.0,100.0
GALN2,2021-04-23 12:00:00,,,,,,34.0,71.0,,,,,,
GALN2,2021-04-23 12:50:00,4.0,29.0,0.25,0.0,0.0,,,33.0,285.0,7.0,314.0,3.0,100.0
GALN2,2021-04-23 13:50:00,4.0,33.0,0.25,0.0,29.0,,,37.0,293.0,6.0,304.0,4.0,100.0
GALN2,2021-04-23 14:50:00,5.0,42.0,0.25,0.0,143.0,,,45.0,112.0,5.0,105.0,1.0,100.0
GALN2,2021-04-23 15:50:00,5.0,55.0,0.25,0.0,398.0,,,51.0,137.0,7.0,95.0,2.0,100.0
GALN2,2021-04-23 16:50:00,6.0,66.0,0.25,0.0,625.0,,,54.0,72.0,8.0,75.0,4.0,100.0
GALN2,2021-04-23 17:50:00,6.0,73.0,0.25,0.0,793.0,,,58.0,71.0,10.0,95.0,6.0,100.0
GALN2,2021-04-23 18:50:00,6.0,79.0,0.25,0.0,894.0,,,67.0,105.0,12.0,85.0,7.0,100.0
GALN2,2021-04-23 20:50:00,5.0,87.0,0.25,,959.0,,,69.0,198.0,16.0,161.0,6.0,100.0
GALN2,2021-04-23 21:50:00,5.0,84.0,0.25,0.0,904.0,,,73.0,256.0,20.0,243.0,11.0,100.0
GALN2,2021-04-23 22:50:00,5.0,69.0,0.25,0.0,503.0,,,66.0,289.0,22.0,257.0,5.0,100.0
GALN2,2021-04-23 23:50:00,5.0,77.0,0.25,0.0,527.0,,,73.0,217.0,19.0,236.0,6.0,100.0
GALN2,2021-04-24 00:50:00,5.0,74.0,0.25,0.0,498.0,,,69.0,242.0,19.0,285.0,9.0,100.0
GALN2,2021-04-24 01:50:00,5.0,59.0,0.25,0.0,125.0,,,59.0,284.0,20.0,236.0,6.0,100.0
GALN2,2021-04-24 02:50:00,5.0,54.0,0.25,0.0,22.0,,,55.0,260.0,26.0,263.0,13.0,100.0
GALN2,2021-04-24 03:50:00,4.0,52.0,0.25,0.0,0.0,,,54.0,256.0,23.0,264.0,9.0,100.0
GALN2,2021-04-24 04:50:00,5.0,52.0,0.25,0.0,0.0,,,54.0,243.0,20.0,240.0,7.0,100.0
GALN2,2021-04-24 05:50:00,5.0,50.0,0.25,0.0,0.0,,,53.0,299.0,25.0,223.0,5.0,100.0
GALN2,2021-04-24 06:50:00,5.0,48.0,0.25,0.0,0.0,,,49.0,160.0,30.0,124.0,14.0,100.0
GALN2,2021-04-24 07:50:00,4.0,45.0,0.25,0.0,0.0,,,48.0,161.0,28.0,163.0,10.0,100.0
GALN2,2021-04-24 08:50:00,5.0,46.0,0.25,0.0,0.0,,,48.0,173.0,34.0,146.0,9.0,100.0
GALN2,2021-04-24 09:50:00,5.0,44.0,0.25,0.0,0.0,,,46.0,196.0,24.0,199.0,13.0,100.0
GALN2,2021-04-24 10:50:00,5.0,46.0,0.25,0.0,0.0,,,48.0,243.0,53.0,232.0,30.0,100.0
GALN2,2021-04-24 11:50:00,5.0,43.0,0.25,0.0,0.0,,,45.0,241.0,47.0,236.0,26.0,100.0
GALN2,2021-04-24 12:00:00,,,,,,33.0,73.0,,,,,,
GALN2,2021-04-24 12:50:00,5.0,42.0,0.25,0.0,0.0,,,45.0,245.0,40.0,221.0,12.0,100.0
GALN2,2021-04-24 13:50:00,5.0,41.0,0.25,0.0,16.0,,,44.0,276.0,27.0,278.0,5.0,100.0
GALN2,2021-04-24 14:50:00,5.0,46.0,0.25,0.0,202.0,,,49.0,135.0,31.0,226.0,8.0,100.0
GALN2,2021-04-24 15:50:00,5.0,45.0,0.25,0.0,190.0,,,45.0,171.0,33.0,158.0,10.0,100.0
GALN2,2021-04-24 16:50:00,5.0,47.0,0.25,0.0,146.0,,,47.0,150.0,26.0,117.0,11.0,100.0
GALN2,2021-04-24 17:50:00,5.0,49.0,0.25,0.0,223.0,,,48.0,155.0,31.0,177.0,15.0,100.0
GALN2,2021-04-24 18:50:00,5.0,53.0,0.25,0.0,309.0,,,50.0,201.0,36.0,203.0,15.0,100.0
GALN2,2021-04-24 19:50:00,5.0,54.0,0.25,0.0,299.0,,,50.0,213.0,38.0,230.0,16.0,100.0
GALN2,2021-04-24 20:50:00,6.0,55.0,0.25,0.0,431.0,,,52.0,155.0,34.0,230.0,17.0,100.0
GALN2,2021-04-24 21:50:00,6.0,67.0,0.25,0.0,737.0,,,59.0,175.0,33.0,187.0,11.0,100.0
GALN2,2021-04-24 22:50:00,6.0,71.0,0.25,0.0,913.0,,,64.0,164.0,31.0,184.0,15.0,100.0
GALN2,2021-04-24 23:50:00,6.0,62.0,0.25,0.0,626.0,,,57.0,169.0,28.0,175.0,14.0,100.0
GALN2,2021-04-25 00:50:00,5.0,56.0,0.25,0.0,479.0,,,52.0,163.0,25.0,149.0,11.0,100.0
GALN2,2021-04-25 01:50:00,5.0,46.0,0.25,0.0,122.0,,,46.0,159.0,29.0,133.0,17.0,100.0
GALN2,2021-04-25 02:50:00,5.0,41.0,0.25,0.0,37.0,,,42.0,158.0,30.0,156.0,16.0,100.0
GALN2,2021-04-25 03:50:00,5.0,39.0,0.25,0.0,0.0,,,41.0,140.0,30.0,161.0,16.0,100.0
GALN2,2021-04-25 04:50:00,5.0,40.0,0.25,0.0,0.0,,,41.0,149.0,31.0,131.0,12.0,100.0
GALN2,2021-04-25 05:50:00,5.0,39.0,0.25,0.0,0.0,,,40.0,145.0,31.0,156.0,13.0,100.0
GALN2,2021-04-25 06:50:00,5.0,39.0,0.25,0.0,0.0,,,40.0,184.0,24.0,161.0,11.0,100.0
GALN2,2021-04-25 07:50:00,6.0,40.0,0.25,0.0,0.0,,,41.0,173.0,36.0,173.0,17.0,100.0
GALN2,2021-04-25 08:50:00,6.0,38.0,0.25,0.0,0.0,,,40.0,150.0,29.0,180.0,14.0,100.0
